,ALLOTHL,AOA,ASDROTH,ASDRRES,BKPREM,CERT,CHBAL,EDCM,EQTOT,ESTINS,FREPP,FX,ID,INTAN,LNAG,LNAUTO,LNCI,LNCONOTH,LNCONRP,LNCRCD,LNOTCI,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,LOCCOM,LOCFPSB,LOCFSB,LOCPSB,NAASSET,NACDIR,NAME,NETINC,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRUSGOV,ORE,OTBFH1L,OTHBRF,P3ASSET,P9ASSET,PARTCONV,RBCT1CER,RBCT1J,REPDTE,RT,RWAJT,SCABS,SCASPNSUM,SCCMOG,SCCMOS,SCCOL,SCCPTG,SCFMN,SCGNM,SCMUNI,SCODOT,SCRMBPI,SCSFP,SCUST,SUBND,SZISLOTH,SZLAUTO,SZLNCI,SZLNCON,SZLNCRCD,SZLNHEL,SZLNOTH,SZLNRES,TRADEL,TRNCBO,TRNIPCOC,TRNMUNI,TRNUSGOV,UC,UCCOMRE,UCCRCD,UCLOC,UCOTHER,UCSC
0,230,450,0,0,4958,57948,12198,0,2230,97.07299446,0,0,57948_20100630,0,0,,2711,0,43,0,201,0,7779,6267,8399,12488,0,0,0,0,2804,0,COMMUNITY FIRST BANK CHICAGO,-774,17262,0,35850,0,0,5688,0,0,0,0,,,2219,20100630,0,47528,0,0,,0,0,,0,0,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4945,0,0,2507,347,0,1586,574,0
0,547,3475,0,0,2174,35242,10935,0,5409,90.6992876,0,0,35242_20100630,0,344,,3350,1355,10,0,48,2829,34003,2235,32305,38742,0,25,0,25,29877,0,NORTH GEORGIA BANK,-3141,42414,0,93556,1900,0,6725,10500,15776,2995,687,,,5318,20100630,0,115520,0,0,,0,0,,3188,13914,2674,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,5904,52,0,4277,703,0,1785,1789,0
0,603,8881,0,0,600,57432,11161,0,6464,95.54837025,0,0,57432_20100630,0,0,,37215,2498,0,0,0,0,43128,4548,77235,13880,0,644,0,644,42914,0,AMERICAN TRUST BANK,-4406,78,0,235166,0,0,15708,9000,18100,5871,678,,,6234,20100630,0,204334,0,0,,0,0,,214,11597,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13214,0,0,13923,13000,0,923,0,0
0,19108,56257,0,0,31662,12261,192589,0,79187,77.67994647,36320,0,12261_20100630,4879,4835,,216175,18836,4795,0,7528,8541,471079,21952,829261,182052,0,15474,11349,4125,268841,0,FIRST COMMUNITY BANK,-75432,4679,0,1674158,324013,20000,50769,245000,355716,30257,0,,,65358,20100630,22912,1718556,0,0,,0,477240,,137,96174,62695,0,6349,0,0,0,0,0,0,0,0,0,0,0,0,625,90957,19371,117,118855,18437,0,18857,81561,0
0,3872,8332,0,0,14514,57646,4078,0,26437,95.18501795,0,0,57646_20100630,0,0,,77710,352,131,0,1210,11410,304063,25135,157554,46553,0,6874,460,6414,140174,0,FIRSTIER BANK,211,243576,0,449978,9254,0,40992,42817,42817,1224,3280,,,26167,20100630,0,643275,0,0,,0,43859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,33069,0,4,19099,9949,0,836,8314,0
0,4659,11088,0,4162,8566,5328,6267,0,11580,98.84260728,0,0,5328_20100630,0,9,,25280,1808,107,0,4219,0,17771,8016,67291,45327,0,359,359,0,16119,0,EVERGREEN STATE BANK,-12229,82111,0,94472,1823,0,4433,3000,44566,2199,0,,,11193,20100630,0,198106,0,0,,0,2135,,0,941,31432,10145,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,25122,297,0,9613,1213,0,3786,4614,0
0,70,1784,0,0,390,2303,1205,0,3238,99.15839448,0,0,2303_20100630,0,7289,,15091,7311,0,0,29,2997,119,0,408,2093,0,25,25,0,243,0,FIRST STATE BANK,454,99,0,34706,272,0,0,0,0,256,0,,,3238,20100630,0,34841,0,0,,0,0,,0,28,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,1820,104,1,1149,0,0,0,1149,0
0,15797,91326,,,22285,31293,262160,,159781,97.19692156,79565,,31293_20100630,6898,,,154389,9423,,0,802,,244816,45018,592797,332468,0,,,,65093,0,UNITED WESTERN BANK,-32161,,,1687882,,,16635,,181467,54701,8464,,,116060,20100630,,1497743,,0,,0,158108,,,,0,28,256065,,,0,,,,,,,,,,,80856,,,100997,,0,753,677,
0,1303,4362,0,0,2766,34516,13248,0,6444,93.12124201,840,0,34516_20100630,0,0,,20301,1626,228,0,42,77,62931,3660,52433,29140,0,1015,1015,0,24856,0,BANK OF ASHEVILLE,-13986,17285,0,114678,1936,0,2910,0,4000,5251,0,,,5997,20100630,0,178226,0,0,,0,1593,,9105,0,11541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67510,0,0,22241,10881,0,6976,4384,0
0,2078,5464,0,0,3516,57868,7109,0,10240,99.32656586,30000,0,57868_20100630,0,0,,20665,970,0,0,213,172,68514,7925,97791,48822,0,1413,450,963,30050,0,COMMUNITYSOUTH BANK&TRUST,-3855,0,0,381414,214,0,8272,0,0,6262,554,,,9788,20100630,0,240795,0,0,,0,0,,0,41471,0,0,0,0,149975,0,0,0,0,0,0,0,0,0,0,0,40000,1,0,10864,882,0,4792,5190,0
0,576,1144,0,0,2911,19758,15155,0,5262,99.04219142,0,0,19758_20100630,0,305,,5383,1553,0,0,34,6177,23177,0,19063,20760,0,185,185,0,16093,0,ENTERPRISE BANKING CO,-132,40423,0,50122,965,0,5679,3000,3000,11463,1,,,5165,20100630,0,83677,0,0,,0,437,,648,1577,1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487,105,0,1793,740,0,620,433,0
0,510,5071,0,0,3126,57440,31741,0,6149,95.26974323,0,0,57440_20100630,0,0,,15310,7968,210,0,0,1400,33445,1531,49654,78192,0,35,35,0,26749,0,OGLETHORPE BANK,-3457,1543,0,206111,2899,0,10203,5000,15000,9927,0,,,5057,20100630,0,176138,0,0,,0,0,,797,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8241,25,0,10601,2447,0,3834,4320,0
0,190,5477,0,0,1921,57820,12269,0,4147,83.82296279,0,0,57820_20100630,0,0,,10279,3945,458,0,975,0,45420,0,18153,38288,0,321,321,0,8144,0,LEGACY BANK,-2821,68822,0,28711,84,0,12534,17600,21100,0,0,,,3906,20100630,0,122191,0,0,,0,0,,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39876,0,1,8916,409,0,5552,2955,0
0,4071,34034,0,0,11365,34965,131425,0,27901,95.03072793,0,0,34965_20100630,0,0,,19191,3500,273,0,0,10814,114029,9224,278391,51089,0,2165,1631,534,51667,0,FIRST COMMERCIAL BANK OF FL,-12106,35390,0,461548,99,0,14425,29500,44000,16761,0,,,15079,20100630,0,499592,0,0,,0,0,,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,299,68814,0,0,14922,3730,0,4132,7060,0
0,83,635,0,0,5530,23306,3913,0,3905,95.57960434,0,0,23306_20100331,0,0,,4420,600,89,0,6,0,972,612,6570,4349,0,822,0,822,1170,0,COMMUNITY NATIONAL BANK,-609,3375,0,24075,0,0,6354,0,0,130,0,,,3904,20100331,0,31904,0,0,,0,0,,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1755,5643,51,0,1957,700,0,1141,116,0
0,245,2591,0,0,1768,58052,1151,0,13224,91.52723419,0,0,58052_20100331,0,5643,,16896,3417,5,0,418,14462,8578,6513,33528,16907,0,145,0,145,2468,0,FIRST SOUTHERN BANK,101,385,0,98129,9935,0,190,0,7913,66,0,,,13182,20100331,0,109092,0,0,,0,0,,8175,0,0,15095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11082,208,0,12185,1243,0,0,10942,0
0,945,8713,0,0,2175,35065,23262,0,16540,95.6657468,337,0,35065_20100331,0,0,,17933,1718,2267,0,534,0,31137,3195,75405,72761,0,648,0,648,22020,0,UNITED AMERICAS BANK NA,-347,31465,0,143741,2627,0,15065,49500,49500,26430,0,,,14567,20100331,0,196699,0,0,,0,0,,1132,408,978,1150,1449,0,0,0,0,0,0,0,0,0,0,0,0,0,17842,0,0,9701,3378,0,1189,5134,0
0,131,794,,,3330,58495,23369,,3623,92.88767931,0,,58495_20100331,0,,,3433,1884,,0,0,,22442,351,18216,16006,0,,,,6191,0,APPALACHIAN CMTY BANK FSB,-2340,,,76635,,,4092,,0,6821,5669,,,3623,20100331,,59239,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,11468,,,1939,,0,7,0,
0,1434,7116,0,0,6186,34578,4711,0,11528,95.99729755,0,0,34578_20100331,0,15,,12198,3018,102,1273,0,3390,74437,385,72135,16617,0,623,0,623,35848,0,CHESTATEE STATE BANK,-1702,47348,0,172738,147,0,27308,1750,1750,632,56,,,11559,20100331,0,223335,0,0,,0,300,,12437,11126,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32078,325,0,13955,3089,3143,3866,3857,0
0,3092,12880,0,0,3743,19040,47326,114,27908,65.32891556,200,0,19040_20100331,150,0,,39334,335,160,85,14079,0,19736,38675,187439,64304,50,824,0,824,80169,0,BANK OF MIAMI NATIONAL ASSN,-5699,93919,105,202263,1373,0,8682,81000,81000,7228,0,,,27681,20100331,0,391157,0,0,,0,35694,,0,6566,0,15590,0,0,0,0,0,0,0,0,0,0,13513,0,0,0,70705,0,23,18398,217,0,719,17462,0
0,1127,7608,0,0,963,35561,8520,0,3146,97.44484549,0,0,35561_20100331,0,0,,5314,938,76,520,0,0,2307,2205,15668,57044,0,136,136,0,9342,0,EARTHSTAR BANK,-438,0,0,100296,0,0,1028,5000,10000,4445,125,,,3176,20100331,0,86239,0,0,,0,7357,,0,0,1806,688,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,8245,0,0,8166,1057,1086,5429,594,0
0,606,5239,0,0,779,34673,27478,0,10570,96.91238609,0,0,34673_20100331,0,0,,32088,1488,0,0,20,0,4802,6765,110436,87164,0,10,0,10,12397,0,PARAMOUNT BANK,-2120,2981,0,210982,0,0,2958,16500,36000,14778,34,,,10657,20100331,0,223108,0,0,,0,0,,0,8050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21559,0,0,15321,2446,0,4160,8715,0
0,3932,42405,0,0,11477,5287,53329,0,34692,96.42845509,21079,0,5287_20100331,397,19338,,23900,6705,166,0,3230,113307,79900,6857,166752,187117,0,6428,2398,4030,64802,0,FIRST BANKING CENTER,312,745,0,678529,17343,0,11871,53500,73600,9525,69,,,35363,20100331,1905,602218,0,0,,0,94334,,13,0,5106,0,27088,0,37713,0,0,0,0,0,0,0,0,0,0,0,38012,856,22,66868,1741,0,14573,50554,0
0,629,2977,0,0,2076,35078,3886,0,4589,87.04069416,0,0,35078_20100331,0,0,,3286,16,57,0,25,738,18722,11039,23975,43833,174,0,0,0,9499,0,ALLEGIANCE BANK OF N AMERICA,-1332,12699,0,72381,0,0,0,3762,16396,0,0,,,4646,20100331,0,86184,0,0,,0,2185,,6015,55,0,0,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,12639,0,0,7106,1865,0,4073,1168,0
0,327,4599,0,0,6293,20340,3608,0,3085,98.18968403,0,0,20340_20100331,0,0,,4541,2707,0,0,66,0,27578,0,25182,19801,0,143,78,65,13295,0,GULF STATE COMMUNITY BANK,-655,7627,0,75418,1134,0,9247,0,0,4054,162,,,3009,20100331,0,92435,0,0,,0,0,,3768,6089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30097,1858,23,5071,2817,0,592,1662,0
0,1748,4757,0,0,10013,35463,8085,0,12685,72.36849701,0,0,35463_20100331,0,0,,9228,1258,467,0,0,0,37365,10006,83249,25182,0,335,0,335,35159,0,COPPER STAR BANK,-2716,48495,0,125520,1479,0,15472,6600,10600,6680,5274,,,12728,20100331,0,183191,0,0,,0,0,,0,16213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14666,0,0,3802,385,0,1336,2081,0
0,7086,24921,0,0,11423,14580,159189,36,24919,90.82285978,10100,0,14580_20100331,0,50,,44836,4645,839,0,3660,1920,112339,12494,160397,130469,0,2272,2272,0,82221,0,DARBY BANK&TRUST CO,-6749,16989,0,630086,15645,0,28232,32000,62000,20600,581,,,24161,20100331,0,492871,0,0,,0,53508,,5345,13667,4831,2010,281,0,0,0,0,0,0,0,0,0,0,0,0,482,17539,7066,10,22498,8436,0,3415,10647,0
0,232,6383,0,0,1962,57831,35183,0,10152,94.40938275,0,0,57831_20100331,0,7340,,27880,2846,22,0,544,19109,30234,6203,24034,28947,0,129,129,0,16682,0,TIFTON BANKING CO,-2737,68546,0,66116,607,0,519,14615,14615,11320,5887,,,8319,20100331,0,139320,0,0,,0,0,,190,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27975,1081,2,4932,1441,0,1104,2387,0
0,405,478,0,0,795,57885,1404,0,1794,95.71437146,0,0,57885_20100331,217,0,,3734,200,0,0,0,844,2905,5029,21240,1776,0,0,0,0,5745,0,FIRST VIETNAMESE AMERICAN BK,-701,30495,0,13324,537,0,2286,0,0,4119,0,,,1828,20100331,0,39166,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5460,0,0,838,836,0,2,0,0
0,7456,8867,0,0,951,34411,59344,0,11195,92.64011137,0,0,34411_20100331,0,0,,53688,2801,17321,0,5956,0,24203,3741,38276,40251,0,96,96,0,12568,0,PIERCE COMMERCIAL BANK,-760,61563,0,115589,1290,0,2142,206,17206,4400,50,,,8140,20100331,0,176831,0,0,,0,0,,0,0,0,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43832,0,0,26530,2508,0,5057,18965,0
0,620,1507,0,0,759,58087,3601,0,4928,83.12277989,0,0,58087_20100331,0,0,,38260,286,8,0,378,5887,13805,1344,32897,2866,0,1111,1111,0,15535,0,WESTERN COMMERCIAL BANK,-4151,52117,0,25395,1333,0,970,0,0,4151,36,,,4954,20100331,0,96746,0,0,,0,0,,1199,3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23261,0,0,13588,2701,0,0,10887,0
0,880,15061,0,3025,5905,31263,38558,0,18659,99.13978412,353,0,31263_20100331,0,0,,57608,230,83,0,0,0,163023,6331,75154,147948,239,10357,0,10357,50675,0,K BANK,-4031,0,0,490402,0,0,21916,56500,59500,25871,0,,,18528,20100331,1500,417604,0,0,,0,28028,,2303,27920,531,0,10502,0,0,0,0,0,0,0,0,0,0,0,0,0,30550,0,7,61580,36471,0,0,25109,0
0,1870,12121,,,1500,32582,52142,,25692,97.76371143,0,,32582_20100331,1040,,,0,331,,0,0,,12553,7304,515,178799,0,,,,19920,0,FIRST ARIZONA SAVINGS A FSB,-1931,,,173962,,,13694,,62500,13960,0,,,24814,20100331,,144717,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,29980,,,14697,,0,801,0,
0,12781,51291,0,0,5530,22173,195995,0,63550,92.19176436,0,0,22173_20100331,0,431,,163045,3600,0,0,46837,1222,680270,35593,219809,19530,0,35168,34758,410,157734,0,HILLCREST BANK,-11111,110785,0,1369431,14660,0,76040,20000,85775,109026,0,,,61726,20100331,3120,1317017,0,0,,2391,234307,,2192,1185,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21149,31011,10,65546,40776,165,1112,23493,0
0,861,1841,0,0,4381,16089,28619,0,4886,92.51498533,638,0,16089_20100331,0,0,,21561,1810,0,0,1479,0,10162,11640,33252,35280,0,2021,1011,1010,16024,0,FIRST SUBURBAN NATIONAL BANK,-834,0,0,121354,0,0,6205,3000,3000,2028,3370,,,4776,20100331,0,121114,0,0,,0,0,,0,12268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25588,9656,0,17673,553,0,9574,7546,0
0,607,4063,0,0,2725,2119,2758,0,9343,93.06027544,0,0,2119_20100331,0,68,,1634,2421,0,0,1460,5594,28796,4702,33709,25188,0,135,135,0,9664,0,FIRST NB OF BARNESVILLE,-361,35396,0,62902,5644,0,8792,3250,3765,10427,79,,,9317,20100331,0,109386,0,0,,0,0,,3651,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15994,2836,7,2855,2078,0,227,550,0
0,68,729,0,0,619,33904,7652,0,1931,93.61717456,0,0,33904_20100331,350,0,,187,579,0,0,13,786,5179,95,4844,5718,0,0,0,0,5657,0,GORDON BANK,-38,0,0,10824,546,0,3003,2000,2000,1025,0,,,1581,20100331,0,18340,619,0,,0,0,,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13621,2723,37,463,40,0,0,423,0
0,597,2926,0,0,3010,32251,3501,0,3128,95.89951705,0,0,32251_20100331,215,0,,12237,399,0,0,1968,0,24801,5871,27371,32745,0,0,0,0,19869,0,PROGRESS BANK OF FLORIDA,-307,619,0,98182,1054,0,111,0,7000,2069,0,,,3105,20100331,0,87348,0,0,,0,0,,0,0,0,0,0,0,9843,0,0,0,0,0,0,0,0,0,0,0,8827,0,0,5235,1962,0,366,2907,0
0,271,959,0,0,1071,27573,3095,0,2802,97.59589171,0,0,27573_20100331,0,0,,2139,435,485,0,0,0,8267,1705,25906,20695,0,0,0,0,7047,0,FIRST BANK OF JACKSONVILLE,-2067,95,0,66055,923,0,4575,2613,2613,3017,180,,,2801,20100331,0,62344,0,0,,0,0,,0,0,2211,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11735,0,0,3126,535,0,1038,1553,0
0,7884,24386,0,0,36542,34016,77318,0,34798,98.78679649,5693,0,34016_20100331,0,200,,42352,1943,132,0,33683,6064,375256,52328,276895,123133,0,3646,0,3646,192159,0,PREMIER BANK,-9323,166922,0,828911,1854,0,117434,28000,128000,61633,392,,,33875,20100331,1185,1012196,0,0,,0,31254,,35350,0,4280,0,12801,0,0,0,0,0,0,0,0,0,0,0,0,1000,71489,1288,0,31992,15084,0,7531,9377,0
0,180,1627,0,0,1214,58205,9653,0,2203,94.09243526,0,0,58205_20100331,0,0,,17109,588,7,0,2092,0,19441,4397,18556,9479,0,698,0,698,6281,0,WESTBRIDGE BANK&TRUST,-1150,22844,0,44190,1770,0,5656,0,17500,4923,263,,,2212,20100331,0,76144,0,0,,0,1168,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9693,0,0,3418,383,0,18,3017,0
0,1762,12771,,,7221,30898,12991,,22812,97.52554314,1328,,30898_20100331,1900,,,18467,745,,0,0,,85902,31142,138003,97727,0,,,,34778,0,SECURITY SAVINGS BANK FSB,-6486,,,361768,,,16221,,111494,13702,0,,,22403,20100331,,389075,,0,,0,12899,,,,0,0,14428,,,0,,,,,,,,,,,36975,,,26542,,0,14043,42,
0,242,1128,0,0,2798,35250,14742,0,3978,93.37754097,0,0,35250_20100331,0,3861,,8457,130,394,214,159,0,13138,4062,28635,16932,0,0,0,0,6981,0,SHORELINE BANK,-1148,5100,0,75675,2525,0,8508,0,1973,1720,0,,,3935,20100331,0,86894,0,0,,0,68,,388,0,517,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,20232,8,0,10087,64,1452,2883,5688,0
0,1056,28664,0,0,19542,21777,11732,0,20596,89.65010627,2285,0,21777_20100331,0,59,,42909,24057,1681,0,1886,7490,69163,1256,86033,84222,0,2956,2876,80,48728,0,WAKULLA BANK,-7469,0,0,343667,35237,0,11151,23000,29000,5050,123,,,13789,20100331,0,347560,0,0,,0,3197,,16589,1861,14817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20641,2016,39,14580,3840,0,801,9939,0
0,1828,14970,0,0,3397,35053,55550,0,14817,92.67804939,0,0,35053_20091231,0,1615,,10785,6087,2906,320,16,491,81190,14177,67769,63818,0,28,28,0,51453,0,NORTH COUNTY BANK,-11422,49615,0,226027,2703,2000,6816,0,0,12898,180,,,11044,20091231,1428,257465,0,0,,0,0,,1244,0,7503,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,37455,3524,0,17458,3885,2151,5749,5673,0
0,529,2336,0,0,7427,58308,14355,0,6370,84.77401053,0,0,58308_20091231,0,0,,4813,1139,0,0,369,1524,28655,1200,81580,9033,0,0,0,0,20996,0,HAVEN TRUST BANK FLORIDA,-11144,495,0,140055,0,0,10030,11000,11000,4255,0,,,6420,20091231,0,146031,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5884,0,0,4712,2283,0,325,2104,0
0,5523,22690,,,17466,28612,33177,,12228,97.57956294,0,,28612_20091231,832,,,9029,252,,190,0,,52129,18776,58316,129816,0,,,,30932,0,MARITIME SAVINGS BANK,-21037,,,227333,,,12769,,96000,23999,0,,,10345,20091231,,273855,,0,,0,410,,,,12329,0,0,,,0,,,,,,,,,,,36532,,,38102,,1289,30171,0,
0,405,1118,0,0,633,27808,5829,0,1684,98.03510919,0,0,27808_20091231,108,0,,0,6,0,0,12,0,2590,3166,9022,22526,0,0,0,0,1701,0,BRAMBLE SAVINGS BANK,-1867,0,0,41225,0,0,4248,5000,5064,2581,1043,,,1673,20091231,0,31528,0,0,,0,1164,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,0,0,1243,80,0,897,266,0
0,1466,13368,0,0,17590,182,38618,0,15938,66.55408908,10000,0,182_20091231,1177,28,,13806,9574,165,30,1500,1250,46899,3773,137168,70458,229,620,0,620,30007,0,PEOPLES BANK,-24158,756,0,307226,69876,2,16389,0,30000,21674,5,,,16180,20091231,0,301158,0,0,,0,0,,0,112863,4990,3240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39441,15949,41,20637,6602,33,5481,8521,0
0,1281,8567,0,0,5117,57448,15438,0,14308,99.03529076,0,0,57448_20091231,0,0,,7771,1829,173,0,0,833,62067,0,79195,25492,0,392,0,392,54115,0,FIRST COMMERCE CMTY BANK,-9452,90539,0,148190,293,2500,38647,0,0,9697,0,,,14947,20091231,0,222776,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10045,234,0,4933,486,0,1455,2992,0
0,429,1888,0,0,8154,58197,10001,0,7636,94.77703173,0,0,58197_20091231,0,0,,3476,522,37,0,15,0,47377,0,54322,23649,0,102,0,102,23452,0,BANK OF ELLIJAY,-7652,18336,0,123723,248,0,6236,4350,6600,20872,0,,,7974,20091231,0,136406,0,0,,0,0,,0,6220,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16688,220,0,4529,2639,0,699,1191,0
0,447,2320,0,0,84,57107,977,0,2700,98.90635759,0,0,57107_20091231,0,0,,16349,5176,0,0,428,0,6083,1130,31125,13922,0,0,0,0,20492,0,ISN BANK,-2098,44048,0,40210,348,0,916,0,0,2289,2795,,,2788,20091231,0,66730,0,0,,0,249,,2440,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492,0,0,765,13,0,647,105,0
0,49,8258,0,0,3699,35061,9719,0,6705,93.20321627,0,0,35061_20091231,0,0,,18523,2006,0,0,0,150,17667,2362,64998,51416,0,0,0,0,15685,0,HORIZON BANK,-8033,41462,0,115934,0,0,2580,0,18000,5176,0,,,5340,20091231,20000,146685,0,0,,0,887,,228,0,10533,7662,757,161,0,0,0,0,0,0,0,0,0,0,0,0,17179,0,2,4779,1122,0,2611,1046,0
0,6864,26824,0,0,592,27259,33649,0,18662,86.98116181,0,0,27259_20091231,0,3934,,14882,1758,934,0,2565,8923,43612,21860,109147,63853,0,373,373,0,22196,0,SONOMA VALLEY BANK,-19240,557,0,249457,5295,0,3852,10000,40000,5660,0,,,14776,20091231,0,291609,0,0,,0,0,,0,0,12900,0,0,0,10398,0,0,0,0,0,0,0,0,0,0,0,35100,1290,28,38578,7288,0,16944,14346,0
0,2300,65684,,,11412,32165,38655,,28682,93.46674558,18390,,32165_20091231,1979,,,43624,1638,,0,83,,104482,55885,212810,156681,0,,,,18352,0,LOS PADRES BANK,-44057,,,787389,,,28820,,79000,1615,0,,,46918,20091231,,790094,,0,,0,7484,,,,0,0,168059,,,0,,,,,,,,,,,18530,,,63142,,0,34402,1383,
0,14977,27414,0,0,5270,33219,14859,0,22715,90.73825047,0,0,33219_20091231,3463,27361,,30487,4650,1256,0,28,14494,137791,6743,115724,95614,4387,0,0,0,63801,0,BUTTE COMMUNITY BANK,-26470,673,0,430088,5071,0,13493,0,0,4274,0,,,22242,20091231,0,478709,0,0,,0,0,,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62534,1755,0,110890,22603,3405,29188,55694,0
0,3778,16755,0,0,16022,27090,56084,0,14353,90.2984752,0,0,27090_20091231,0,1326,,46876,2182,1234,1544,1803,8257,44402,5502,110901,32327,0,1394,0,1394,22864,0,PACIFIC STATE BANK,-22237,0,0,241873,3230,0,10934,26000,29000,5856,0,,,15273,20091231,0,292093,0,0,,0,3797,,2087,7343,2661,2708,0,277,5067,0,0,0,0,0,0,0,0,0,0,0,71483,5857,7,28741,1534,7955,5064,14188,0
0,12817,69614,0,808,21726,15640,147293,0,36284,85.99311079,400250,0,15640_20091231,1314,0,,265222,1803,159,0,341,0,164654,361930,294627,308043,0,24561,23809,752,299083,0,SHOREBANK,-105306,46589,0,1447977,44487,0,3066,183045,194138,38053,16754,,,43527,20091231,20000,1316614,9339,0,,0,34346,,55,172871,37193,697,7951,0,53038,0,0,0,0,0,0,0,0,0,0,3750,55936,4509,0,33713,2053,0,2058,29602,0
0,24,142,,,241,31623,3126,,-392,97.79693487,0,,31623_20091231,2,,,702,1019,,0,0,,51,108,373,4096,0,,,,16,0,IMPERIAL SAVINGS&LOAN ASSN,-400,,,9963,,,77,,0,211,321,,,355,20091231,,5118,,0,,0,1,,,,0,0,0,,,0,,,,,,,,,,,475,,,0,,0,0,0,
0,332,4355,0,0,8337,27344,6153,0,6677,95.62467053,218,0,27344_20091231,0,0,,5155,1812,405,0,0,3329,11306,3595,58209,47940,0,68,0,68,21241,0,INDEPENDENT NATIONAL BANK,-9904,0,0,109992,0,0,712,0,10000,1846,0,,,6673,20091231,0,128473,0,0,,0,0,,151,3709,5373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41628,57,0,8342,2306,0,1997,4039,0
0,100,3393,0,0,1425,25266,10354,0,4030,73.04966629,0,0,25266_20091231,0,0,,4145,2408,124,0,0,1235,3164,0,9686,35376,0,0,0,0,4355,0,COMMUNITY NB AT BARTOW,-4180,0,0,51148,0,0,4001,1500,4000,1137,0,,,4010,20091231,0,50676,0,0,,0,0,,300,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16683,0,0,3889,0,0,1052,2837,0
0,3503,10654,0,0,11488,17599,28868,0,9603,96.18181422,0,0,17599_20091231,33,0,,32143,2016,234,3591,2158,12406,91105,7371,85014,103123,0,5208,945,4263,56400,0,PALOS BANK&TRUST CO,-19681,0,0,422629,10147,0,17827,0,18000,4388,307,,,14556,20091231,0,415646,0,0,,0,23847,,8417,5887,20936,5032,8592,1633,0,0,0,0,0,0,0,0,0,0,0,0,24261,522,38,68328,16022,12101,32846,7359,0
0,3766,9790,0,0,11245,34231,32230,0,8506,98.39003706,0,0,34231_20091231,0,0,,14042,1817,0,0,1182,5737,55529,24426,80953,44447,70,115,0,115,49956,0,RAVENSWOOD BANK,-7347,378,0,274807,1374,0,3630,0,0,35503,1169,,,9978,20091231,0,262592,0,0,,0,0,,0,0,8602,5981,0,70,0,0,0,0,0,0,0,0,0,0,0,0,20585,0,0,7942,5843,0,1173,926,0
